/Library/Frameworks/Python.framework/Versions/3.6/bin/python3.6 /Users/mark/PycharmProjects/NotMnist/train.py
2017-08-11 07:21:48.073255: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-08-11 07:21:48.073270: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-08-11 07:21:48.073273: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-08-11 07:21:48.073277: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
(200000, 28, 28, 1)
23900	 step, accuracy 85.5%
24000	 step, accuracy 87.5%
24100	 step, accuracy 84.5%
24200	 step, accuracy 84.5%
24300	 step, accuracy 88.5%
24400	 step, accuracy 84.0%
24500	 step, accuracy 90.0%
24600	 step, accuracy 88.5%
24700	 step, accuracy 88.5%
24800	 step, accuracy 89.0%
24900	 step, accuracy 85.0%
25000	 step, accuracy 85.5%
25100	 step, accuracy 89.0%
25200	 step, accuracy 86.5%
25300	 step, accuracy 88.5%
25400	 step, accuracy 86.0%
25500	 step, accuracy 88.0%
25600	 step, accuracy 88.0%
25700	 step, accuracy 89.0%
25800	 step, accuracy 88.0%
25900	 step, accuracy 85.5%
26000	 step, accuracy 86.0%
26100	 step, accuracy 86.5%
26200	 step, accuracy 87.5%
26300	 step, accuracy 89.5%
26400	 step, accuracy 85.0%
26500	 step, accuracy 88.0%
26600	 step, accuracy 88.0%
26700	 step, accuracy 88.0%
26800	 step, accuracy 89.0%
26900	 step, accuracy 85.5%
27000	 step, accuracy 85.5%
27100	 step, accuracy 87.5%
27200	 step, accuracy 87.5%
27300	 step, accuracy 87.5%
27400	 step, accuracy 87.0%
27500	 step, accuracy 88.5%
27600	 step, accuracy 89.5%
27700	 step, accuracy 89.0%
27800	 step, accuracy 90.0%
27900	 step, accuracy 85.0%
28000	 step, accuracy 87.5%
28100	 step, accuracy 86.5%
28200	 step, accuracy 88.5%
28300	 step, accuracy 87.5%
28400	 step, accuracy 85.5%
28500	 step, accuracy 88.0%
28600	 step, accuracy 89.5%
28700	 step, accuracy 90.0%
28800	 step, accuracy 88.0%
28900	 step, accuracy 86.5%
29000	 step, accuracy 86.0%
29100	 step, accuracy 86.5%
29200	 step, accuracy 87.0%
29300	 step, accuracy 87.5%
29400	 step, accuracy 85.5%
29500	 step, accuracy 87.0%
29600	 step, accuracy 86.5%
29700	 step, accuracy 88.5%
29800	 step, accuracy 88.0%
29900	 step, accuracy 85.0%
30000	 step, accuracy 85.5%
30100	 step, accuracy 86.0%
30200	 step, accuracy 85.0%
30300	 step, accuracy 88.0%
30400	 step, accuracy 84.0%
30500	 step, accuracy 87.0%
30600	 step, accuracy 90.0%
30700	 step, accuracy 88.5%
30800	 step, accuracy 89.5%
30900	 step, accuracy 86.5%
31000	 step, accuracy 86.5%
31100	 step, accuracy 88.5%
31200	 step, accuracy 87.5%
31300	 step, accuracy 89.5%
31400	 step, accuracy 86.5%
31500	 step, accuracy 88.5%
31600	 step, accuracy 88.5%
31700	 step, accuracy 88.0%
31800	 step, accuracy 90.0%
31900	 step, accuracy 85.0%
32000	 step, accuracy 86.5%
32100	 step, accuracy 88.0%
32200	 step, accuracy 85.0%
32300	 step, accuracy 88.5%
32400	 step, accuracy 86.0%
32500	 step, accuracy 87.5%
32600	 step, accuracy 87.5%
32700	 step, accuracy 89.5%
32800	 step, accuracy 89.5%
32900	 step, accuracy 86.0%
33000	 step, accuracy 87.0%
33100	 step, accuracy 85.5%
33200	 step, accuracy 88.0%
33300	 step, accuracy 91.0%
Recording Test accuracy: 94.5%
33400	 step, accuracy 84.5%
33500	 step, accuracy 87.5%
33600	 step, accuracy 86.5%
33700	 step, accuracy 89.0%
33800	 step, accuracy 89.0%
33900	 step, accuracy 85.5%
34000	 step, accuracy 87.0%
34100	 step, accuracy 88.0%
34200	 step, accuracy 87.0%
34300	 step, accuracy 89.5%
34400	 step, accuracy 84.0%
34500	 step, accuracy 85.5%
34600	 step, accuracy 90.5%
34700	 step, accuracy 90.0%
34800	 step, accuracy 90.0%
34900	 step, accuracy 85.5%
35000	 step, accuracy 87.0%
35100	 step, accuracy 88.0%
35200	 step, accuracy 87.0%
35300	 step, accuracy 88.0%
35400	 step, accuracy 86.5%
35500	 step, accuracy 88.0%
35600	 step, accuracy 89.0%
35700	 step, accuracy 89.5%
35800	 step, accuracy 89.0%
35900	 step, accuracy 87.0%
36000	 step, accuracy 88.0%
36100	 step, accuracy 86.5%
36200	 step, accuracy 87.0%
36300	 step, accuracy 89.0%
36400	 step, accuracy 85.0%
36500	 step, accuracy 87.5%
36600	 step, accuracy 89.5%
36700	 step, accuracy 87.5%
36800	 step, accuracy 88.5%
36900	 step, accuracy 87.5%
37000	 step, accuracy 88.0%
37100	 step, accuracy 87.0%
37200	 step, accuracy 89.0%
37300	 step, accuracy 89.0%
37400	 step, accuracy 85.5%
37500	 step, accuracy 90.5%
37600	 step, accuracy 89.5%
37700	 step, accuracy 90.0%
37800	 step, accuracy 89.5%
37900	 step, accuracy 85.5%
38000	 step, accuracy 87.0%
38100	 step, accuracy 87.5%
38200	 step, accuracy 86.0%
38300	 step, accuracy 91.5%
Recording Test accuracy: 94.7%
38400	 step, accuracy 89.0%
38500	 step, accuracy 89.5%
38600	 step, accuracy 88.5%
38700	 step, accuracy 88.5%
38800	 step, accuracy 89.5%
38900	 step, accuracy 86.0%
39000	 step, accuracy 87.0%
39100	 step, accuracy 87.5%
39200	 step, accuracy 88.0%
39300	 step, accuracy 90.0%
39400	 step, accuracy 84.0%
39500	 step, accuracy 86.5%
39600	 step, accuracy 86.5%
39700	 step, accuracy 91.0%
Recording Test accuracy: 94.8%
39800	 step, accuracy 90.5%
39900	 step, accuracy 86.0%
40000	 step, accuracy 88.0%
40100	 step, accuracy 87.5%
40200	 step, accuracy 87.5%
40300	 step, accuracy 89.0%
40400	 step, accuracy 87.5%
40500	 step, accuracy 90.0%
40600	 step, accuracy 91.0%
Recording Test accuracy: 94.9%
40700	 step, accuracy 90.0%
40800	 step, accuracy 88.0%
40900	 step, accuracy 87.0%
41000	 step, accuracy 88.0%
41100	 step, accuracy 87.5%
41200	 step, accuracy 87.0%
41300	 step, accuracy 89.0%
41400	 step, accuracy 87.5%
41500	 step, accuracy 89.0%
